transaction_id,store_id,store_name,date,product_id,product_name,quantity,unit_price,total,customer_id,promo_code
1688,3,Airport,2025-10-17,506,Highlighter,5,7.81,39.05,2001.0,
1689,3,Airport,2025-10-21,506,Highlighter,5,0.93,4.65,,DISC20
1690,3,Airport,2025-10-09,504,Folder,2,7.85,15.7,2004.0,
1691,2,Suburb,2025-10-01,501,Notebook,4,9.32,37.28,,
1692,3,Airport,2025-10-11,502,Pen,1,3.69,3.69,,
1693,2,Suburb,2025-10-25,501,Notebook,3,2.15,6.45,,DISC20
1694,2,Suburb,2025-10-30,503,Stapler,3,5.9,17.7,,
1695,2,Suburb,2025-10-29,505,Marker,5,8.43,42.15,2007.0,DISC10
1696,2,Suburb,2025-10-05,505,Marker,3,5.48,16.44,2008.0,
1697,3,Airport,2025-10-19,503,Stapler,1,3.66,3.66,2001.0,DISC20
1698,3,Airport,2025-10-28,503,Stapler,1,6.71,6.71,2007.0,
1699,2,Suburb,2025-10-06,505,Marker,3,5.31,15.93,2005.0,DISC10
1700,1,Downtown,2025-10-11,504,Folder,2,4.83,9.66,,
1701,3,Airport,2025-10-28,506,Highlighter,3,3.46,10.38,2002.0,DISC20
1702,1,Downtown,2025-10-10,502,Pen,1,9.39,9.39,2007.0,DISC10
1703,2,Suburb,2025-10-12,503,Stapler,1,2.78,2.78,2007.0,
1704,3,Airport,2025-10-24,506,Highlighter,5,4.74,23.7,2001.0,DISC20
1705,2,Suburb,2025-10-24,506,Highlighter,2,9.1,18.2,2003.0,DISC10
1706,3,Airport,2025-10-03,505,Marker,3,7.69,23.07,,DISC20
1707,1,Downtown,2025-10-21,504,Folder,2,7.31,14.62,2006.0,DISC10
1708,3,Airport,2025-10-04,501,Notebook,1,7.43,7.43,2002.0,DISC10
1709,1,Downtown,2025-10-25,504,Folder,1,8.31,8.31,2004.0,
1710,1,Downtown,2025-10-20,506,Highlighter,5,5.18,25.9,2003.0,
1711,1,Downtown,2025-10-24,501,Notebook,2,5.69,11.38,,DISC20
1712,3,Airport,2025-10-23,504,Folder,3,9.35,28.05,2002.0,DISC20
1713,2,Suburb,2025-10-10,501,Notebook,4,0.6,2.4,2006.0,DISC20
1714,1,Downtown,2025-10-05,502,Pen,5,1.22,6.1,2004.0,DISC20
1715,1,Downtown,2025-10-06,505,Marker,5,1.14,5.7,2001.0,
1716,3,Airport,2025-10-30,503,Stapler,4,2.62,10.48,2006.0,DISC10
1717,1,Downtown,2025-10-27,505,Marker,5,8.28,41.4,2008.0,DISC10
1718,1,Downtown,2025-10-24,502,Pen,4,0.76,3.04,,
1719,3,Airport,2025-10-01,501,Notebook,1,5.99,5.99,2005.0,DISC10
1720,1,Downtown,2025-10-15,501,Notebook,3,3.83,11.49,2007.0,
1721,1,Downtown,2025-10-22,502,Pen,5,1.3,6.5,,
1722,2,Suburb,2025-10-03,506,Highlighter,5,5.98,29.9,,
1723,3,Airport,2025-10-28,506,Highlighter,5,9.37,46.85,,
1724,2,Suburb,2025-10-26,505,Marker,2,4.37,8.74,2005.0,DISC20
1725,2,Suburb,2025-10-18,504,Folder,1,9.32,9.32,2006.0,
1726,3,Airport,2025-10-15,503,Stapler,3,0.92,2.76,2002.0,
1727,3,Airport,2025-10-19,504,Folder,4,6.97,27.88,2007.0,
1728,1,Downtown,2025-10-17,503,Stapler,2,1.51,3.02,2003.0,
1729,2,Suburb,2025-10-26,506,Highlighter,5,1.17,5.85,2003.0,DISC20
1730,2,Suburb,2025-10-04,505,Marker,2,2.1,4.2,2001.0,DISC20
1731,2,Suburb,2025-10-08,503,Stapler,1,3.47,3.47,2001.0,
1732,3,Airport,2025-10-07,502,Pen,5,6.48,32.4,2002.0,DISC10
1733,2,Suburb,2025-10-18,502,Pen,5,7.92,39.6,2006.0,
1734,2,Suburb,2025-10-11,506,Highlighter,5,6.75,33.75,2005.0,DISC10
1735,1,Downtown,2025-10-14,504,Folder,4,7.8,31.2,2005.0,DISC10
1736,2,Suburb,2025-10-15,502,Pen,1,3.43,3.43,2003.0,DISC20
1737,3,Airport,2025-10-03,502,Pen,3,7.27,21.81,2003.0,
1738,1,Downtown,2025-10-09,503,Stapler,5,8.64,43.2,2007.0,DISC20
1739,2,Suburb,2025-10-01,504,Folder,3,4.82,14.46,2002.0,
1740,3,Airport,2025-10-14,501,Notebook,2,1.64,3.28,2008.0,
1741,3,Airport,2025-10-10,503,Stapler,5,2.62,13.1,2003.0,
1742,2,Suburb,2025-10-13,501,Notebook,2,9.03,18.06,2008.0,DISC10
1743,2,Suburb,2025-10-23,501,Notebook,1,6.79,6.79,2003.0,DISC10
1744,2,Suburb,2025-10-03,503,Stapler,3,8.39,25.17,2005.0,
1745,3,Airport,2025-10-23,501,Notebook,2,9.3,18.6,2001.0,DISC20
1746,3,Airport,2025-10-16,501,Notebook,3,4.23,12.69,2004.0,DISC20
1747,2,Suburb,2025-10-16,506,Highlighter,1,7.98,7.98,2003.0,DISC10
1748,2,Suburb,2025-10-27,503,Stapler,3,5.88,17.64,2007.0,
1749,1,Downtown,2025-10-30,503,Stapler,1,2.61,2.61,,
1750,1,Downtown,2025-10-08,505,Marker,2,1.41,2.82,2005.0,
1751,3,Airport,2025-10-12,505,Marker,2,6.8,13.6,2003.0,
1752,1,Downtown,2025-10-05,505,Marker,3,5.1,15.3,2003.0,DISC20
1753,1,Downtown,2025-10-10,505,Marker,5,7.72,38.6,2003.0,
1754,1,Downtown,2025-10-06,504,Folder,2,4.38,8.76,2001.0,
1755,2,Suburb,2025-10-04,506,Highlighter,5,3.71,18.55,2001.0,
1756,3,Airport,2025-10-30,506,Highlighter,5,3.78,18.9,2003.0,
1757,3,Airport,2025-10-04,501,Notebook,3,4.41,13.23,2005.0,
1758,3,Airport,2025-10-15,501,Notebook,4,6.89,27.56,2003.0,DISC10
1759,2,Suburb,2025-10-05,504,Folder,3,3.92,11.76,2003.0,
1760,2,Suburb,2025-10-13,502,Pen,1,1.98,1.98,2006.0,
1761,3,Airport,2025-10-10,506,Highlighter,3,5.99,17.97,2002.0,
1762,2,Suburb,2025-10-27,504,Folder,2,4.56,9.12,2007.0,
1763,2,Suburb,2025-10-07,505,Marker,3,3.15,9.45,2006.0,
1764,3,Airport,2025-10-26,502,Pen,4,0.88,3.52,,DISC20
1765,1,Downtown,2025-10-15,504,Folder,5,7.77,38.85,2001.0,DISC10
1766,3,Airport,2025-10-26,503,Stapler,2,6.9,13.8,2002.0,
1767,3,Airport,2025-10-10,503,Stapler,1,9.47,9.47,,DISC10
1768,2,Suburb,2025-10-30,504,Folder,4,7.8,31.2,2007.0,
1769,1,Downtown,2025-10-24,501,Notebook,2,2.89,5.78,2005.0,
1770,2,Suburb,2025-10-25,504,Folder,2,0.93,1.86,2008.0,DISC10
1771,2,Suburb,2025-10-25,502,Pen,4,3.65,14.6,2008.0,DISC10
1772,1,Downtown,2025-10-02,504,Folder,4,7.89,31.56,2002.0,
1773,2,Suburb,2025-10-27,502,Pen,1,9.67,9.67,2004.0,
1774,1,Downtown,2025-10-07,505,Marker,2,5.69,11.38,2004.0,DISC10
1775,2,Suburb,2025-10-02,502,Pen,4,1.93,7.72,2005.0,
1776,1,Downtown,2025-10-04,506,Highlighter,5,9.05,45.25,2008.0,
1777,1,Downtown,2025-10-04,504,Folder,2,6.02,12.04,2006.0,
1778,3,Airport,2025-10-16,503,Stapler,5,6.79,33.95,2007.0,DISC20
1779,2,Suburb,2025-10-07,506,Highlighter,4,3.57,14.28,2006.0,
1780,3,Airport,2025-10-14,504,Folder,1,8.4,8.4,2001.0,
1781,1,Downtown,2025-10-27,504,Folder,3,3.34,10.02,,
1782,3,Airport,2025-10-03,501,Notebook,4,2.92,11.68,2005.0,
1783,3,Airport,2025-10-20,503,Stapler,5,5.39,26.95,2005.0,
1784,3,Airport,2025-10-22,502,Pen,5,9.89,49.45,2008.0,
1785,3,Airport,2025-10-11,506,Highlighter,3,5.55,16.65,2002.0,
1786,2,Suburb,2025-10-03,501,Notebook,2,5.03,10.06,,
1787,2,Suburb,2025-10-29,504,Folder,5,7.1,35.5,,DISC20
1788,3,Airport,2025-10-05,503,Stapler,4,7.09,28.36,2003.0,
1789,3,Airport,2025-10-04,503,Stapler,3,7.44,22.32,2008.0,
1790,3,Airport,2025-10-21,505,Marker,3,2.36,7.08,2003.0,DISC10
1791,2,Suburb,2025-10-16,503,Stapler,2,3.33,6.66,2008.0,
1792,3,Airport,2025-10-16,503,Stapler,4,5.0,20.0,2006.0,DISC20
1793,2,Suburb,2025-10-10,503,Stapler,3,0.9,2.7,2002.0,
1794,2,Suburb,2025-10-17,502,Pen,4,9.03,36.12,2007.0,DISC20
1795,2,Suburb,2025-10-15,503,Stapler,5,9.97,49.85,2005.0,
1796,3,Airport,2025-10-19,505,Marker,5,0.7,3.5,2007.0,
1797,1,Downtown,2025-10-25,505,Marker,1,9.68,9.68,2003.0,DISC20
1798,1,Downtown,2025-10-07,506,Highlighter,2,4.42,8.84,2005.0,
1799,3,Airport,2025-10-13,502,Pen,4,6.01,24.04,2008.0,DISC10
1800,1,Downtown,2025-10-22,505,Marker,3,1.23,3.69,2002.0,
1801,1,Downtown,2025-10-03,506,Highlighter,4,4.31,17.24,2007.0,
1802,3,Airport,2025-10-06,502,Pen,3,6.77,20.31,2005.0,
1803,2,Suburb,2025-10-06,501,Notebook,2,7.44,14.88,,DISC10
1804,1,Downtown,2025-10-09,502,Pen,2,2.99,5.98,2001.0,DISC20
1805,1,Downtown,2025-10-01,504,Folder,5,6.92,34.6,2003.0,
1806,3,Airport,2025-10-22,502,Pen,4,5.75,23.0,2001.0,
1807,1,Downtown,2025-10-03,505,Marker,3,3.31,9.93,2003.0,DISC20
1808,3,Airport,2025-10-27,506,Highlighter,1,4.26,4.26,2002.0,DISC20
1809,3,Airport,2025-10-04,505,Marker,1,5.47,5.47,2006.0,
1810,2,Suburb,2025-10-30,506,Highlighter,3,8.02,24.06,2003.0,DISC10
1811,2,Suburb,2025-10-21,505,Marker,1,3.57,3.57,2006.0,DISC10
1812,1,Downtown,2025-10-06,506,Highlighter,4,0.88,3.52,2005.0,DISC20
1813,1,Downtown,2025-10-18,506,Highlighter,5,0.6,3.0,,DISC10
1814,1,Downtown,2025-10-12,506,Highlighter,3,3.75,11.25,2005.0,
1815,3,Airport,2025-10-29,501,Notebook,3,1.76,5.28,2001.0,
1816,3,Airport,2025-10-21,504,Folder,2,6.19,12.38,2001.0,
1817,2,Suburb,2025-10-05,502,Pen,1,8.44,8.44,2003.0,DISC20
1818,2,Suburb,2025-10-04,501,Notebook,2,8.1,16.2,2005.0,DISC10
1819,3,Airport,2025-10-06,502,Pen,1,4.73,4.73,2004.0,DISC20
1820,3,Airport,2025-10-14,504,Folder,4,0.64,2.56,,
1821,2,Suburb,2025-10-13,506,Highlighter,5,6.24,31.2,2004.0,DISC20
1822,2,Suburb,2025-10-27,502,Pen,5,0.62,3.1,2002.0,DISC20
1823,2,Suburb,2025-10-28,505,Marker,3,0.99,2.97,2005.0,
1824,1,Downtown,2025-10-19,503,Stapler,2,1.88,3.76,2003.0,DISC20
1825,1,Downtown,2025-10-03,505,Marker,5,9.95,49.75,2008.0,
1826,2,Suburb,2025-10-13,505,Marker,1,9.22,9.22,2006.0,DISC10
1827,1,Downtown,2025-10-22,501,Notebook,5,4.79,23.95,2007.0,
1828,1,Downtown,2025-10-18,504,Folder,1,1.71,1.71,2008.0,
1829,1,Downtown,2025-10-23,503,Stapler,5,9.52,47.6,2001.0,
1830,3,Airport,2025-10-14,504,Folder,2,6.89,13.78,2008.0,
1831,3,Airport,2025-10-24,503,Stapler,1,4.45,4.45,2003.0,
1832,1,Downtown,2025-10-04,506,Highlighter,1,1.44,1.44,2002.0,DISC10
1833,2,Suburb,2025-10-16,506,Highlighter,5,2.75,13.75,2008.0,
1834,2,Suburb,2025-10-18,502,Pen,2,6.08,12.16,2001.0,
1835,3,Airport,2025-10-13,502,Pen,1,6.65,6.65,2002.0,DISC20
1836,3,Airport,2025-10-21,502,Pen,5,2.63,13.15,2008.0,
1837,3,Airport,2025-10-11,506,Highlighter,3,3.67,11.01,2006.0,
1838,3,Airport,2025-10-01,503,Stapler,4,8.14,32.56,,
1839,2,Suburb,2025-10-03,502,Pen,3,4.87,14.61,2005.0,
1840,2,Suburb,2025-10-23,504,Folder,4,6.92,27.68,2007.0,
1841,3,Airport,2025-10-23,506,Highlighter,5,4.62,23.1,2004.0,
1842,1,Downtown,2025-10-01,506,Highlighter,3,6.86,20.58,2006.0,
1843,3,Airport,2025-10-18,501,Notebook,5,4.98,24.9,2006.0,DISC20
1844,1,Downtown,2025-10-12,502,Pen,3,8.36,25.08,2002.0,DISC10
1845,3,Airport,2025-10-18,504,Folder,3,2.98,8.94,2008.0,
1846,1,Downtown,2025-10-25,505,Marker,2,5.38,10.76,,
1847,1,Downtown,2025-10-22,505,Marker,4,6.19,24.76,2008.0,DISC10
1848,1,Downtown,2025-10-26,502,Pen,1,5.21,5.21,2008.0,
1849,2,Suburb,2025-10-06,505,Marker,3,6.06,18.18,2007.0,DISC20
1850,3,Airport,2025-10-21,503,Stapler,1,1.37,1.37,2001.0,
1851,1,Downtown,2025-10-24,505,Marker,3,9.02,27.06,2003.0,
1852,1,Downtown,2025-10-17,504,Folder,3,6.09,18.27,2001.0,
1853,3,Airport,2025-10-23,503,Stapler,1,7.62,7.62,2002.0,
1854,1,Downtown,2025-10-10,503,Stapler,1,3.05,3.05,2007.0,DISC10
1855,2,Suburb,2025-10-25,505,Marker,5,6.09,30.45,2005.0,
1856,3,Airport,2025-10-07,502,Pen,2,5.42,10.84,2003.0,DISC10
1857,1,Downtown,2025-10-09,504,Folder,1,3.43,3.43,2003.0,
1858,3,Airport,2025-10-03,501,Notebook,4,7.22,28.88,2004.0,
1859,3,Airport,2025-10-18,502,Pen,5,9.35,46.75,2008.0,DISC20
1860,3,Airport,2025-10-14,501,Notebook,5,0.51,2.55,2004.0,
1861,2,Suburb,2025-10-13,504,Folder,5,6.91,34.55,2007.0,
1862,3,Airport,2025-10-02,506,Highlighter,4,2.49,9.96,2007.0,
1863,3,Airport,2025-10-29,506,Highlighter,2,7.93,15.86,2006.0,
1864,3,Airport,2025-10-18,504,Folder,4,1.02,4.08,2001.0,
1865,1,Downtown,2025-10-26,504,Folder,2,7.4,14.8,2002.0,DISC10
1866,3,Airport,2025-10-18,503,Stapler,4,7.58,30.32,2002.0,DISC20
1867,3,Airport,2025-10-30,506,Highlighter,1,4.02,4.02,2008.0,
1868,3,Airport,2025-10-03,506,Highlighter,1,6.75,6.75,2003.0,DISC20
1869,1,Downtown,2025-10-25,506,Highlighter,3,2.86,8.58,2003.0,DISC20
1870,2,Suburb,2025-10-17,505,Marker,5,8.78,43.9,2001.0,
1871,1,Downtown,2025-10-06,502,Pen,5,3.62,18.1,2006.0,
1872,2,Suburb,2025-10-24,503,Stapler,2,2.81,5.62,2001.0,
1873,3,Airport,2025-10-11,506,Highlighter,5,1.8,9.0,2004.0,DISC20
1874,3,Airport,2025-10-20,506,Highlighter,3,8.13,24.39,,
1875,3,Airport,2025-10-08,506,Highlighter,4,6.44,25.76,2002.0,
1876,3,Airport,2025-10-27,501,Notebook,3,2.57,7.71,2006.0,
1877,3,Airport,2025-10-09,503,Stapler,3,6.93,20.79,,DISC10
1878,3,Airport,2025-10-04,505,Marker,1,3.42,3.42,,DISC20
1879,1,Downtown,2025-10-16,503,Stapler,4,9.37,37.48,2002.0,
1880,2,Suburb,2025-10-16,505,Marker,5,3.95,19.75,,
1881,3,Airport,2025-10-18,502,Pen,2,0.95,1.9,2005.0,DISC20
1882,3,Airport,2025-10-18,504,Folder,3,6.48,19.44,2008.0,DISC10
1883,1,Downtown,2025-10-30,504,Folder,1,2.6,2.6,2001.0,
1884,2,Suburb,2025-10-25,505,Marker,2,2.09,4.18,2006.0,
1885,3,Airport,2025-10-29,501,Notebook,3,2.87,8.61,,
1886,2,Suburb,2025-10-25,506,Highlighter,5,4.95,24.75,2004.0,DISC20
1887,1,Downtown,2025-10-16,502,Pen,2,6.9,13.8,,DISC10
1888,3,Airport,2025-10-02,504,Folder,5,6.78,33.9,2005.0,
1889,3,Airport,2025-10-25,505,Marker,5,9.25,46.25,2002.0,
1890,1,Downtown,2025-10-08,501,Notebook,5,8.69,43.45,2001.0,
1891,3,Airport,2025-10-04,506,Highlighter,2,2.09,4.18,2005.0,DISC20
1892,2,Suburb,2025-10-01,502,Pen,1,2.7,2.7,,
1893,1,Downtown,2025-10-18,503,Stapler,3,7.57,22.71,,
1894,2,Suburb,2025-10-09,504,Folder,4,9.95,39.8,2001.0,DISC10
1895,2,Suburb,2025-10-24,501,Notebook,5,1.27,6.35,2005.0,
1896,1,Downtown,2025-10-05,503,Stapler,5,5.33,26.65,2001.0,DISC20
1897,2,Suburb,2025-10-26,502,Pen,2,0.86,1.72,2006.0,DISC10
1898,2,Suburb,2025-10-07,506,Highlighter,2,5.61,11.22,,
1899,2,Suburb,2025-10-11,505,Marker,5,5.58,27.9,2008.0,DISC20
1900,3,Airport,2025-10-12,502,Pen,3,1.66,4.98,2005.0,
1901,3,Airport,2025-10-06,501,Notebook,1,1.8,1.8,2006.0,DISC20
1902,2,Suburb,2025-10-25,504,Folder,3,3.95,11.85,2005.0,DISC20
1903,2,Suburb,2025-10-29,503,Stapler,1,5.6,5.6,,DISC10
1904,3,Airport,2025-10-26,501,Notebook,1,8.52,8.52,2007.0,DISC20
1905,3,Airport,2025-10-19,501,Notebook,4,0.7,2.8,2001.0,
1906,1,Downtown,2025-10-20,505,Marker,5,1.63,8.15,,DISC20
1907,1,Downtown,2025-10-27,505,Marker,5,1.82,9.1,2005.0,DISC10
1908,1,Downtown,2025-10-04,502,Pen,3,0.64,1.92,2006.0,
1909,1,Downtown,2025-10-07,504,Folder,2,4.08,8.16,2003.0,DISC20
1910,2,Suburb,2025-10-10,502,Pen,5,4.75,23.75,2005.0,
1911,1,Downtown,2025-10-22,505,Marker,2,1.33,2.66,2001.0,
1912,1,Downtown,2025-10-23,502,Pen,5,9.58,47.9,,
1913,1,Downtown,2025-10-23,503,Stapler,1,7.21,7.21,2001.0,DISC10
1914,1,Downtown,2025-10-16,506,Highlighter,5,3.75,18.75,2002.0,
1915,2,Suburb,2025-10-01,501,Notebook,1,9.22,9.22,2002.0,DISC10
1916,3,Airport,2025-10-18,503,Stapler,1,3.68,3.68,2003.0,DISC10
1917,3,Airport,2025-10-26,502,Pen,4,5.74,22.96,,
1918,2,Suburb,2025-10-19,502,Pen,3,6.61,19.83,2007.0,
1919,3,Airport,2025-10-30,503,Stapler,4,2.44,9.76,2001.0,DISC10
1920,2,Suburb,2025-10-04,502,Pen,5,3.76,18.8,2006.0,
1921,2,Suburb,2025-10-26,501,Notebook,3,1.03,3.09,2004.0,DISC20
1922,1,Downtown,2025-10-06,501,Notebook,5,5.68,28.4,2007.0,
1923,1,Downtown,2025-10-24,505,Marker,1,0.56,0.56,2008.0,
1924,2,Suburb,2025-10-24,501,Notebook,4,9.3,37.2,2004.0,DISC10
1925,2,Suburb,2025-10-08,502,Pen,3,2.78,8.34,2001.0,
1926,2,Suburb,2025-10-13,501,Notebook,2,7.42,14.84,2003.0,
1927,1,Downtown,2025-10-18,501,Notebook,1,8.96,8.96,2003.0,DISC10
1928,3,Airport,2025-10-20,503,Stapler,4,0.97,3.88,2004.0,DISC20
1929,2,Suburb,2025-10-20,502,Pen,1,7.07,7.07,,DISC10
1930,1,Downtown,2025-10-03,502,Pen,1,9.14,9.14,,
1931,1,Downtown,2025-10-12,501,Notebook,3,4.62,13.86,2006.0,DISC10
1932,3,Airport,2025-10-08,504,Folder,4,9.44,37.76,2006.0,
1933,1,Downtown,2025-10-22,506,Highlighter,1,0.99,0.99,2005.0,DISC10
1934,1,Downtown,2025-10-07,504,Folder,4,2.27,9.08,2008.0,DISC20
1935,2,Suburb,2025-10-26,506,Highlighter,1,7.61,7.61,2003.0,DISC20
1936,1,Downtown,2025-10-26,503,Stapler,2,4.56,9.12,,
1937,2,Suburb,2025-10-12,501,Notebook,5,6.37,31.85,2001.0,
1938,2,Suburb,2025-10-21,504,Folder,4,1.01,4.04,2008.0,
1939,3,Airport,2025-10-17,506,Highlighter,4,7.51,30.04,2003.0,DISC20
1940,2,Suburb,2025-10-03,504,Folder,2,8.63,17.26,2002.0,DISC10
1941,1,Downtown,2025-10-14,506,Highlighter,5,9.03,45.15,2005.0,DISC10
1942,3,Airport,2025-10-22,506,Highlighter,5,4.24,21.2,2006.0,DISC20
1943,2,Suburb,2025-10-20,503,Stapler,5,1.34,6.7,2006.0,DISC20
1944,1,Downtown,2025-10-11,503,Stapler,2,7.53,15.06,2004.0,
1945,1,Downtown,2025-10-15,503,Stapler,5,3.22,16.1,2004.0,
1946,1,Downtown,2025-10-11,506,Highlighter,2,6.84,13.68,2002.0,DISC10
1947,2,Suburb,2025-10-12,506,Highlighter,2,1.0,2.0,,
1948,3,Airport,2025-10-30,503,Stapler,1,5.86,5.86,2003.0,DISC10
1949,1,Downtown,2025-10-02,502,Pen,5,6.36,31.8,2003.0,DISC10
1950,1,Downtown,2025-10-19,502,Pen,4,7.74,30.96,2001.0,
1951,3,Airport,2025-10-11,501,Notebook,4,5.15,20.6,2007.0,DISC10
1952,3,Airport,2025-10-28,505,Marker,4,2.38,9.52,2003.0,
1953,1,Downtown,2025-10-10,504,Folder,5,6.75,33.75,2005.0,DISC10
1954,1,Downtown,2025-10-22,505,Marker,4,3.8,15.2,2006.0,
1955,3,Airport,2025-10-07,501,Notebook,1,7.38,7.38,2005.0,
1956,2,Suburb,2025-10-12,502,Pen,2,0.97,1.94,2002.0,DISC10
1957,2,Suburb,2025-10-24,503,Stapler,2,6.89,13.78,2004.0,
1958,1,Downtown,2025-10-30,501,Notebook,3,7.94,23.82,2008.0,
1959,2,Suburb,2025-10-27,502,Pen,1,7.8,7.8,2008.0,DISC20
1960,3,Airport,2025-10-02,501,Notebook,4,4.54,18.16,2006.0,
1961,3,Airport,2025-10-07,501,Notebook,5,2.88,14.4,,
1962,2,Suburb,2025-10-20,503,Stapler,3,5.99,17.97,2005.0,DISC10
1963,2,Suburb,2025-10-30,505,Marker,4,2.7,10.8,2006.0,
1964,1,Downtown,2025-10-11,502,Pen,2,5.86,11.72,,
1965,1,Downtown,2025-10-04,502,Pen,3,7.01,21.03,2002.0,DISC10
1966,3,Airport,2025-10-27,506,Highlighter,1,1.41,1.41,2001.0,
1967,1,Downtown,2025-10-08,502,Pen,1,5.7,5.7,2005.0,
1968,3,Airport,2025-10-29,503,Stapler,2,5.4,10.8,2001.0,DISC20
1969,2,Suburb,2025-10-13,505,Marker,4,1.26,5.04,2004.0,DISC10
1970,2,Suburb,2025-10-24,504,Folder,4,8.12,32.48,2004.0,
1971,1,Downtown,2025-10-11,502,Pen,4,6.42,25.68,2004.0,DISC10
1972,3,Airport,2025-10-10,504,Folder,3,3.36,10.08,2003.0,
1973,2,Suburb,2025-10-01,504,Folder,3,7.11,21.33,2004.0,
1974,1,Downtown,2025-10-16,505,Marker,5,4.71,23.55,2006.0,
1975,3,Airport,2025-10-27,506,Highlighter,5,9.87,49.35,2007.0,
1976,2,Suburb,2025-10-25,504,Folder,4,4.13,16.52,,
1977,1,Downtown,2025-10-12,505,Marker,4,4.19,16.76,2007.0,DISC20
1978,1,Downtown,2025-10-02,506,Highlighter,2,7.64,15.28,2005.0,
1979,1,Downtown,2025-10-01,501,Notebook,5,9.33,46.65,2008.0,
1980,1,Downtown,2025-10-19,506,Highlighter,3,2.43,7.29,2005.0,
1981,3,Airport,2025-10-18,504,Folder,1,4.35,4.35,2001.0,
1982,1,Downtown,2025-10-03,501,Notebook,5,8.58,42.9,2002.0,
1983,3,Airport,2025-10-02,501,Notebook,4,5.15,20.6,2001.0,
1984,2,Suburb,2025-10-16,504,Folder,4,3.35,13.4,,DISC10
1985,1,Downtown,2025-10-16,503,Stapler,3,8.72,26.16,2005.0,DISC10
1986,1,Downtown,2025-10-30,506,Highlighter,4,7.16,28.64,2008.0,
1987,3,Airport,2025-10-23,502,Pen,1,7.07,7.07,2006.0,DISC20
1988,3,Airport,2025-10-02,501,Notebook,4,3.92,15.68,2008.0,
1989,3,Airport,2025-10-27,504,Folder,4,5.02,20.08,2002.0,
1990,2,Suburb,2025-10-18,501,Notebook,2,5.07,10.14,,
1991,3,Airport,2025-10-21,504,Folder,4,2.44,9.76,2006.0,
1992,3,Airport,2025-10-23,504,Folder,5,4.32,21.6,,DISC10
1993,1,Downtown,2025-10-13,503,Stapler,5,2.33,11.65,2003.0,
1994,3,Airport,2025-10-13,504,Folder,1,2.08,2.08,2003.0,DISC20
1995,2,Suburb,2025-10-02,505,Marker,2,4.84,9.68,2008.0,
1996,3,Airport,2025-10-05,502,Pen,2,2.92,5.84,2002.0,
1997,1,Downtown,2025-10-28,501,Notebook,5,7.78,38.9,,
1998,1,Downtown,2025-10-05,502,Pen,1,2.29,2.29,2003.0,
1999,2,Suburb,2025-10-11,503,Stapler,4,5.84,23.36,2007.0,
2000,2,Suburb,2025-10-29,503,Stapler,1,9.87,9.87,2005.0,
