transaction_id,transaction_date,store_id,product_id,quantity,unit_price,discount,currency,last_updated_ts,total_amount
T005734,2024-12-06,S032,P0049,-2,1559.03,30.91,INR,2024-10-29 04:02:25.846604824,-3148.97
T005735,2024-08-31,S007,P0055,-2,1119.2,255.14,INR,2024-06-23 13:15:41.766412735,-2493.54
T005736,2024-10-27,S019,P0072,1,502.87,136.88,INR,2024-08-26 04:46:14.393991232,365.99
T005737,2024-01-05,S007,P0060,7,988.03,168.34,INR,2024-03-30 17:18:19.271804571,6747.87
T005738,2024-07-16,S005,P0057,7,1227.4,94.06,INR,2024-05-20 06:54:30.462317467,8497.740000000002
T005739,2024-06-16,S040,P0029,1,1745.77,157.16,INR,2024-03-20 08:48:56.097219944,1588.61
T005740,2024-07-01,S021,P0019,6,1684.06,234.53,INR,2024-07-11 13:55:48.379774094,9869.83
T005741,2024-01-27,S048,P0095,5,910.31,213.68,INR,2024-04-26 07:37:51.803081989,4337.869999999999
T005742,2024-09-06,S048,P0073,1,1330.58,296.68,INR,2024-05-08 07:33:16.783240318,1033.8999999999999
T005743,2024-07-02,S999,P0010,3,665.83,148.69,INR,2024-06-10 14:37:22.691072226,1848.8000000000002
T005744,2024-10-06,S047,P9999,4,1302.71,158.91,INR,2024-11-14 11:54:24.987339973,5051.93
T005745,2024-06-26,S007,P0010,7,1834.31,15.82,INR,2024-07-19 05:54:24.377951384,12824.35
T005746,2024-02-24,S037,P0097,5,1286.63,116.81,INR,2024-10-21 09:46:52.877137423,6316.34
T005747,2024-08-24,S023,P0089,1,677.17,276.63,INR,2024-11-05 17:18:57.558342934,400.53999999999996
T005748,2024-03-03,S011,P0057,-2,1323.57,105.14,INR,2024-03-30 13:57:09.398947716,-2752.2799999999997
T005749,2024-11-14,S010,P0054,2,1815.23,229.83,INR,2024-10-10 20:33:37.130282878,3400.63
T005750,2024-08-11,S021,P0056,-2,360.39,293.28,INR,2024-08-24 18:16:51.970694780,-1014.06
T005751,2024-02-27,S041,P0068,8,1016.65,38.05,INR,2024-07-04 04:52:15.800737143,8095.15
T005752,2024-12-17,S033,P0069,8,710.0,100.2,INR,2024-02-02 08:43:20.810506105,5579.8
T005753,2024-07-08,S020,P0087,1,558.79,142.31,INR,2024-07-27 21:41:02.779519081,416.47999999999996
T005754,2024-01-27,S033,P0055,4,852.8,71.21,INR,2024-02-26 17:08:13.892262697,3339.99
T005755,2024-08-16,S040,P0069,4,848.54,3.73,INR,2024-10-24 22:23:47.577085733,3390.43
T005756,2024-04-02,S035,P0072,-2,499.82,140.58,INR,2024-12-07 03:17:13.419963837,-1140.22
T005757,2024-10-20,S034,P0081,6,866.89,160.98,INR,2024-06-23 12:13:22.979878426,5040.360000000001
T005758,2024-10-25,S036,P0001,-1,1304.09,,INR,2024-06-09 19:01:05.071203232,
T005759,2024-12-23,S027,P0012,2,148.89,248.16,INR,2024-06-27 09:43:58.346142530,49.619999999999976
T005760,2024-07-02,S019,P0035,3,1979.53,75.91,INR,2024-01-25 12:30:54.479099512,5862.68
T005761,2024-06-15,S043,P0078,-2,662.29,18.31,INR,2024-03-27 11:57:30.380733490,-1342.8899999999999
T005762,2024-10-02,S005,P0082,9,1284.93,26.95,INR,2024-12-09 07:45:03.927096844,11537.42
T005763,2024-02-18,S029,P0074,-1,638.74,,INR,2024-05-05 22:51:06.278143644,
T005764,2024-07-18,S010,P0079,4,847.72,276.67,INR,2024-08-03 20:17:37.361737967,3114.21
T005765,2024-07-18,S040,P0033,3,1143.55,294.66,INR,2024-08-24 22:28:53.981420994,3135.99
T005766,2024-02-02,S013,P0083,3,1262.52,61.52,INR,2024-11-16 03:53:12.008088827,3726.04
T005767,2024-06-01,S029,P0098,3,1563.87,45.59,INR,2024-03-27 22:26:32.263491154,4646.0199999999995
T005768,2024-11-07,S005,P0025,4,1604.2,106.04,INR,2024-11-20 21:32:22.661308050,6310.76
T005769,2024-11-08,S012,P0016,7,1085.54,139.17,INR,2024-05-22 22:54:24.262580395,7459.61
T005770,2024-02-06,S013,P0008,9,243.88,242.42,INR,2024-12-02 10:46:01.277692795,1952.5
T005771,2024-02-03,S022,P0035,9,1159.79,232.38,INR,2024-05-30 03:08:42.475491762,10205.730000000001
T005772,2024-04-05,S040,P0085,6,1007.4,276.8,INR,2024-02-07 22:41:22.002016544,5767.599999999999
T005773,2024-11-15,S015,P0083,6,509.23,257.43,INR,2024-01-20 00:35:48.091252565,2797.9500000000003
T005774,2024-02-17,S013,P0046,-1,119.31,131.64,INR,2024-12-19 01:26:33.963891506,-250.95
T005775,2024-09-19,S001,P0011,-1,700.34,5.71,INR,2024-02-14 06:54:17.417346478,-706.0500000000001
T005776,2024-02-06,S038,P0061,2,593.03,70.98,INR,2024-07-16 12:50:19.129659653,1115.08
T005777,2024-08-15,S043,P0044,7,1017.53,183.02,INR,2024-07-11 08:20:25.374961376,6939.69
T005778,2024-05-09,S045,P0011,4,1547.04,,INR,2024-05-26 11:53:21.813508272,
T005779,2024-10-14,S001,P0011,9,934.18,72.05,INR,2024-06-01 13:57:02.814998150,8335.57
T005780,2024-03-26,S011,P0022,9,1907.98,39.48,INR,2024-06-22 15:16:23.811356544,17132.34
T005781,2024-08-21,S043,P0085,0,520.5,64.8,INR,2024-02-06 07:55:12.497179508,-64.8
T005782,2024-03-27,S040,P0091,0,519.81,77.92,INR,2024-10-15 16:20:38.881832123,-77.92
T005783,2024-09-17,S022,P0082,1,1248.45,260.19,INR,2024-05-17 15:04:43.649390459,988.26
T005784,2024-11-14,S035,P0062,0,1802.9,213.08,INR,2024-03-30 06:10:00.390299559,-213.08
T005785,2024-02-16,S999,P0048,0,1376.53,165.7,INR,2024-04-26 04:01:17.924530506,-165.7
T005786,2024-11-12,S044,P0094,5,1379.99,6.28,INR,2024-08-11 07:58:45.981287241,6893.67
T005787,2024-08-04,S006,P0063,4,1631.94,246.36,INR,2024-10-09 21:55:13.821182251,6281.400000000001
T005788,2024-02-16,S028,P0051,4,1370.49,165.74,INR,2024-02-25 23:57:23.569724321,5316.22
T005789,2024-06-05,S031,P0045,7,1542.76,188.2,INR,2024-08-04 06:54:09.323261261,10611.119999999999
T005790,2024-02-28,S008,P0033,-1,1745.64,19.69,INR,2024-06-03 04:19:54.201282978,-1765.3300000000002
T005791,2024-09-12,S005,P0085,8,115.03,244.46,INR,2024-11-10 14:52:31.437822104,675.78
T005792,2024-10-03,S042,P0060,6,1782.68,249.61,INR,2024-12-12 11:51:35.812400341,10446.47
T005793,2024-02-08,S048,P0002,3,509.0,265.0,INR,2024-09-04 16:01:52.566477060,1262.0
T005794,2024-07-03,S044,P0013,0,1833.0,158.43,INR,2024-08-03 06:41:34.962905169,-158.43
T005795,2024-10-24,S017,P0066,6,605.75,118.21,INR,2024-10-11 19:54:50.037231922,3516.29
T005796,2024-12-07,S038,P0057,6,964.95,21.91,INR,2024-06-29 23:15:39.463840961,5767.790000000001
T005797,2024-07-06,S009,P0043,3,1874.38,,INR,2024-01-21 05:03:42.487138033,
T005798,2024-12-12,S010,P0045,7,308.52,67.67,INR,2024-09-12 21:35:58.722500801,2091.97
T005799,2024-07-14,S020,P0031,3,1516.04,18.81,INR,2024-07-30 20:10:08.174019575,4529.3099999999995
T005800,2024-05-23,S014,P0010,5,845.65,46.31,INR,2024-02-25 06:35:41.514990091,4181.94
T005801,2024-11-05,S014,P0023,5,145.79,266.04,INR,2024-03-18 17:35:27.179550648,462.9099999999999
T005802,2024-06-28,S026,P0086,3,1884.35,163.62,INR,2024-03-25 04:43:35.850726366,5489.429999999999
T005803,2024-06-21,S029,P0029,4,323.87,229.35,INR,2024-09-24 07:54:31.184696913,1066.13
T005804,2024-06-27,S049,P0097,1,1570.87,82.51,INR,2024-07-08 04:56:18.573186398,1488.36
T005805,2024-11-05,S027,P0031,-2,830.11,40.38,INR,2024-01-18 11:33:16.270013094,-1700.6000000000001
T005806,2024-10-30,S025,P0078,1,1640.11,111.98,INR,2024-11-01 20:34:25.685203791,1528.1299999999999
T005807,2024-05-27,S016,P0074,5,1525.55,,INR,2024-08-23 09:54:21.313871622,
T005808,2024-05-01,S036,P0018,9,1303.12,89.2,INR,2024-09-24 14:23:43.878788948,11638.879999999997
T005809,2024-06-28,S034,P0011,5,1884.52,61.36,INR,2024-12-08 03:56:47.015727281,9361.24
T005810,2024-07-28,S016,P0047,-1,287.95,6.72,INR,2024-04-04 23:04:06.395543098,-294.67
T005811,2024-03-27,S033,P0003,4,1617.3,187.2,INR,2024-08-03 04:58:10.084040880,6282.0
T005812,2024-10-16,S003,P0002,-2,1374.49,130.75,INR,2024-10-04 10:54:01.241773605,-2879.73
T005813,2024-06-26,S023,P0054,-1,697.97,77.63,INR,2024-07-06 04:03:20.676398754,-775.6
T005814,2024-05-01,S011,P0072,5,1137.35,155.93,INR,2024-06-26 09:58:17.752333164,5530.82
T005815,2024-02-08,S048,P0031,8,1324.79,210.19,INR,2024-12-04 23:37:25.844416142,10388.13
T005816,2024-03-28,S018,P0008,7,1498.92,74.24,INR,2024-03-29 21:57:46.854591131,10418.2
T005817,2024-12-12,S047,P0043,1,455.41,182.63,INR,2024-08-26 07:16:10.282327890,272.78000000000003
T005818,2024-04-21,S041,P0048,0,294.02,78.05,INR,2024-12-20 03:43:30.264757872,-78.05
T005819,2024-03-02,S044,P0002,-1,293.91,296.0,INR,2024-03-21 07:05:15.409426451,-589.9100000000001
T005820,2024-06-17,S029,P0022,8,658.35,219.72,INR,2024-06-17 18:43:38.119642019,5047.08
T005821,2024-04-22,S050,P0005,3,392.93,180.8,INR,2024-12-22 00:49:50.442588806,997.99
T005822,2024-01-13,S005,P0007,1,1117.72,51.7,INR,2024-01-14 02:04:56.153252363,1066.02
T005823,2024-04-27,S024,P0020,0,930.38,175.92,INR,2024-08-17 21:31:34.078328848,-175.92
T005824,2024-07-17,S029,P0092,0,1796.83,240.14,INR,2024-05-27 15:46:57.713970661,-240.14
T005825,2024-07-20,S029,P0077,7,1463.06,221.13,INR,2024-10-08 10:45:59.639363766,10020.29
T005826,2024-05-10,S026,P0002,0,491.04,233.41,INR,2024-04-27 23:35:17.456837893,-233.41
T005827,2024-06-12,S040,P0032,9,186.88,95.34,INR,2024-05-16 02:27:29.685088634,1586.5800000000002
T005828,2024-12-18,S003,P0090,5,1447.4,98.48,INR,2024-07-07 04:58:43.021560907,7138.52
T005829,2024-05-17,S002,P0003,6,1707.07,161.67,INR,2024-05-06 05:55:38.428883314,10080.75
T005830,2024-04-04,S025,P0041,6,1431.89,83.6,INR,2024-04-04 17:52:15.061625719,8507.74
T005831,2024-03-29,S019,P0042,2,1323.21,33.9,INR,2024-05-09 16:43:25.754438877,2612.52
T005832,2024-06-16,S040,P0077,-2,573.7,138.34,INR,2024-11-27 09:39:02.516813517,-1285.74
T005833,2024-10-04,S002,P0085,7,1039.75,0.58,INR,2024-05-05 01:50:09.799159527,7277.67
T005834,2024-03-16,S019,P0045,2,1477.43,228.23,INR,2024-11-24 07:01:39.145459652,2726.63
T005835,2024-09-15,S001,P9999,-2,467.41,224.91,INR,2024-03-15 19:58:20.306187153,-1159.73
T005836,2024-01-08,S027,P0087,6,1005.43,165.57,INR,2024-09-02 08:18:13.351835489,5867.01
T005837,2024-06-01,S045,P0071,7,322.35,224.29,INR,2024-09-28 21:52:14.141649723,2032.1600000000003
T005838,2024-10-10,S049,P0017,5,1108.37,187.36,INR,2024-02-10 15:33:52.795325756,5354.49
T005839,2024-05-03,S035,P0092,4,1189.72,209.24,INR,2024-07-17 13:19:05.854704618,4549.64
T005840,2024-07-24,S041,P0047,-1,1117.23,19.4,INR,2024-01-05 18:38:19.058457851,-1136.63
T005841,2024-03-15,S005,P0094,-1,991.98,264.38,INR,2024-12-04 19:15:37.999588490,-1256.3600000000001
T005842,2024-09-27,S038,P0069,1,1216.16,193.18,INR,2024-07-10 08:32:09.759615183,1022.98
T005843,2024-01-20,S004,P0024,6,1993.92,,INR,2024-01-14 10:04:12.336962223,
T005844,2024-11-07,S017,P0071,6,1282.82,,INR,2024-09-06 09:01:57.828411341,
T005845,2024-03-13,S021,P0034,5,1529.88,8.44,INR,2024-11-19 06:47:53.950397968,7640.960000000001
T005846,2024-11-15,S048,P0050,8,465.03,,INR,2024-09-26 04:41:07.591072798,
T005847,2024-05-08,S031,P0042,2,1107.04,295.7,INR,2024-02-18 19:34:37.111715317,1918.3799999999999
T005848,2024-09-20,S048,P0033,4,114.26,242.34,INR,2024-07-16 01:25:01.526281833,214.70000000000002
T005849,2024-04-26,S022,P0027,9,159.77,,INR,2024-09-24 13:56:35.569119692,
T005850,2024-11-26,S011,P0078,6,712.71,36.29,INR,2024-10-19 04:59:37.467051744,4239.97
T005851,2024-02-16,S034,P0059,0,986.54,38.6,INR,2024-01-06 20:10:39.492291212,-38.6
T005852,2024-03-06,S049,P0019,1,1193.71,263.88,INR,2024-04-13 13:33:27.603229284,929.83
T005853,2024-06-28,S015,P0076,-1,1787.21,17.25,INR,2024-11-18 21:28:45.419167042,-1804.46
T005854,2024-01-30,S050,P0003,6,1566.34,27.96,INR,2024-04-04 07:51:47.177334785,9370.08
T005855,2024-03-12,S010,P0071,4,669.96,245.05,INR,2024-06-21 11:22:53.215371609,2434.79
T005856,2024-12-10,S038,P0099,3,1512.62,167.09,INR,2024-09-11 06:47:14.048964500,4370.7699999999995
T005857,2024-12-22,S032,P0025,2,1143.84,117.52,INR,2024-12-25 17:50:41.775462389,2170.16
T005858,2024-05-17,S048,P0015,9,1580.44,166.03,INR,2024-06-04 10:32:12.779528856,14057.93
T005859,2024-12-02,S031,P0083,4,880.99,263.62,INR,2024-07-02 20:11:22.902127028,3260.34
T005860,2024-07-17,S037,P0060,0,274.6,227.14,INR,2024-07-22 21:35:42.146645069,-227.14
T005861,2024-04-08,S044,P0083,2,1275.13,207.48,INR,2024-03-26 11:17:19.716384649,2342.78
T005862,2024-09-13,S028,P0023,-1,1158.37,293.07,INR,2024-05-14 13:37:20.547373056,-1451.4399999999998
T005863,2024-08-28,S031,P0011,2,1911.85,,INR,2024-06-07 13:55:28.875596762,
T005864,2024-12-27,S006,P0059,4,408.05,1.9,INR,2024-01-08 01:16:22.907088995,1630.3
T005865,2024-04-06,S014,P0085,8,1346.65,128.71,INR,2024-01-03 18:42:11.138751507,10644.490000000002
T005866,2024-09-02,S023,P0034,7,1000.74,28.97,INR,2024-03-22 20:56:36.840079069,6976.21
T005867,2024-01-19,S016,P0007,8,819.95,34.94,INR,2024-07-05 23:04:37.918851852,6524.660000000001
T005868,2024-02-11,S025,P0044,4,1609.68,76.47,INR,2024-12-14 19:51:30.356792688,6362.25
T005869,2024-01-02,S039,P0091,6,1640.24,114.41,INR,2024-12-21 00:00:52.125639914,9727.03
T005870,2024-12-30,S002,P0064,0,1457.74,144.48,INR,2024-08-24 05:20:11.867520332,-144.48
T005871,2024-10-19,S038,P0023,5,258.84,50.95,INR,2024-10-28 20:36:06.055548191,1243.2499999999998
T005872,2024-10-14,S041,P0058,2,755.71,93.52,INR,2024-11-24 18:07:35.772079468,1417.9
T005873,2024-07-05,S039,P0020,4,188.83,82.96,INR,2024-11-02 06:50:56.888595343,672.36
T005874,2024-04-19,S034,P0027,-2,752.99,109.57,INR,2024-07-17 10:52:32.836483717,-1615.55
T005875,2024-02-25,S999,P0060,-2,1331.04,32.4,INR,2024-09-14 00:33:38.289376259,-2694.48
T005876,2024-04-13,S040,P0008,1,1085.54,119.2,INR,2024-01-02 07:53:50.163040876,966.3399999999999
T005877,2024-05-17,S043,P9999,2,1435.58,166.31,INR,2024-08-24 13:06:11.253908872,2704.85
T005878,2024-10-03,S025,P0067,7,1147.78,29.08,INR,2024-06-04 10:33:59.073453188,8005.38
T005879,2024-07-15,S036,P0002,0,1156.05,156.23,INR,2024-08-23 07:40:44.416166544,-156.23
T005880,2024-01-29,S016,P0022,3,1070.83,226.77,INR,2024-09-10 11:00:43.916251659,2985.72
T005881,2024-01-07,S018,P0070,0,792.22,2.47,INR,2024-02-05 17:34:03.954324245,-2.47
T005882,2024-02-07,S013,P0036,2,948.47,14.26,INR,2024-11-15 04:58:59.386430502,1882.68
T005883,2024-05-29,S037,P0024,8,313.63,139.94,INR,2024-03-05 03:24:37.964197874,2369.1
T005884,2024-12-06,S027,P0012,-2,1685.57,261.83,INR,2024-01-04 19:37:57.005928040,-3632.97
T005885,2024-08-20,S034,P0081,0,1789.5,299.34,INR,2024-06-05 20:14:02.239944935,-299.34
T005886,2024-10-19,S011,P0022,4,1555.91,28.02,INR,2024-02-02 17:28:22.231131554,6195.62
T005887,2024-06-19,S001,P0083,0,1208.81,5.5,INR,2024-12-14 22:21:39.963509321,-5.5
T005888,2024-05-12,S013,P0073,2,1181.44,68.63,INR,2024-04-13 14:11:40.133940697,2294.25
T005889,2024-02-09,S030,P0076,4,993.61,140.24,INR,2024-03-22 14:43:56.838589907,3834.2
T005890,2024-11-15,S005,P0096,-1,539.56,171.54,INR,2024-04-05 15:01:47.703292131,-711.0999999999999
T005891,2024-10-12,S018,P0095,0,829.23,292.05,INR,2024-04-13 10:11:58.622796535,-292.05
T005892,2024-03-02,S014,P0081,1,1980.82,266.54,INR,2024-01-23 20:08:34.721261978,1714.28
T005893,2024-07-05,S013,P0023,2,377.03,168.63,INR,2024-07-16 02:27:27.676947117,585.43
T005894,2024-06-26,S032,P0074,9,1131.1,108.51,INR,2024-01-07 13:43:32.225171804,10071.39
T005895,2024-08-16,S007,P0063,6,1746.4,96.39,INR,2024-09-29 13:42:28.284027338,10382.010000000002
T005896,2024-12-11,S008,P0030,6,960.7,,INR,2024-10-07 05:19:02.462198019,
T005897,2024-07-30,S050,P0019,1,1250.66,216.41,INR,2024-05-25 21:21:12.679742575,1034.25
T005898,2024-07-16,S007,P0026,6,1672.81,144.5,INR,2024-12-20 08:22:27.681273937,9892.36
T005899,2024-01-19,S049,P0090,1,1140.37,91.32,INR,2024-10-12 08:30:40.779085398,1049.05
T005900,2024-01-23,S016,P0011,-1,1489.79,,INR,2024-02-14 22:03:14.287687302,
T005901,2024-03-09,S043,P0020,7,759.82,167.38,INR,2024-12-23 15:28:14.577275753,5151.360000000001
T005902,2024-01-12,S031,P0056,-2,1492.74,128.21,INR,2024-11-04 11:16:11.814517498,-3113.69
T005903,2024-09-28,S999,P0045,4,177.94,224.51,INR,2024-09-13 22:57:27.460472107,487.25
T005904,2024-09-21,S027,P0068,1,390.51,84.67,INR,2024-08-26 12:12:57.675272226,305.84
T005905,2024-02-19,S033,P0047,9,1310.86,,INR,2024-08-08 17:36:37.559774399,
T005906,2024-11-01,S029,P0076,5,953.01,282.1,INR,2024-12-27 10:22:46.418940544,4482.95
T005907,2024-02-26,S008,P0089,5,1673.86,216.85,INR,2024-06-23 15:35:36.077277660,8152.449999999999
T005908,2024-04-19,S033,P0058,9,749.75,116.39,INR,2024-03-01 12:39:12.217214584,6631.36
T005909,2024-03-31,S041,P0010,5,1557.7,,INR,2024-04-17 11:27:28.133624791,
T005910,2024-05-15,S019,P0022,3,364.31,,INR,2024-05-16 22:53:48.461859941,
T005911,2024-04-02,S021,P0071,6,1867.28,33.76,INR,2024-04-25 11:55:52.390731335,11169.92
T005912,2024-06-27,S041,P0024,1,895.03,100.48,INR,2024-01-12 01:53:07.234870195,794.55
T005913,2024-05-28,S021,P0066,2,538.71,258.13,INR,2024-01-27 21:50:58.765646696,819.2900000000001
T005914,2024-12-26,S025,P0096,1,1599.39,138.36,INR,2024-01-02 19:10:18.152512550,1461.0300000000002
T005915,2024-01-21,S042,P0085,2,1900.98,175.39,INR,2024-09-04 21:01:12.964813709,3626.57
T005916,2024-02-21,S023,P0061,-1,1844.36,54.43,INR,2024-08-30 13:03:24.033421754,-1898.79
T005917,2024-01-20,S011,P0007,2,552.08,106.87,INR,2024-01-25 20:48:38.812635899,997.2900000000001
T005918,2024-08-16,S033,P0072,7,1376.81,278.76,INR,2024-04-25 01:00:56.286434889,9358.91
T005919,2024-01-20,S020,P0038,5,1139.03,94.27,INR,2024-04-13 07:11:13.732601404,5600.879999999999
T005920,2024-11-01,S025,P0021,6,1477.7,75.17,INR,2024-06-14 13:34:36.738946438,8791.03
T005921,2024-07-05,S026,P0008,4,1025.17,16.77,INR,2024-05-10 22:11:00.350307465,4083.9100000000003
T005922,2024-07-11,S040,P0089,4,992.55,29.17,INR,2024-10-26 11:41:08.655784130,3941.0299999999997
T005923,2024-07-23,S012,P0028,3,1777.14,175.44,INR,2024-11-18 04:16:49.514773846,5155.9800000000005
T005924,2024-03-03,S032,P0092,-1,1755.39,198.01,INR,2024-03-16 04:55:08.650688648,-1953.4
T005925,2024-03-13,S033,P0054,7,1596.43,192.47,INR,2024-02-14 03:56:32.193937063,10982.54
T005926,2024-04-26,S010,P0031,9,1439.3,161.95,INR,2024-11-02 08:19:01.674393654,12791.749999999998
T005927,2024-08-04,S004,P0100,8,1388.9,147.29,INR,2024-07-02 01:06:12.061386585,10963.91
T005928,2024-03-17,S015,P0089,7,206.75,21.64,INR,2024-04-28 09:30:41.332202196,1425.61
T005929,2024-02-12,S999,P0041,6,1524.12,,INR,2024-01-19 18:11:53.470083237,
T005930,2024-12-20,S006,P0037,2,1312.4,153.92,INR,2024-08-09 05:39:08.990051985,2470.88
T005931,2024-01-09,S027,P0038,3,674.58,39.57,INR,2024-03-16 19:40:43.581655741,1984.1700000000003
T005932,2024-10-19,S005,P0051,-2,1658.19,40.75,INR,2024-01-14 18:08:08.982061625,-3357.13
T005933,2024-10-14,S005,P0076,2,1681.65,153.89,INR,2024-06-11 08:31:32.119936228,3209.4100000000003
T005934,2024-04-18,S018,P0037,3,1871.16,73.37,INR,2024-08-05 22:55:28.213582039,5540.110000000001
T005935,2024-02-19,S028,P9999,7,894.88,276.59,INR,2024-03-03 13:15:42.783382177,5987.57
T005936,2024-02-23,S035,P0031,8,1147.37,149.68,INR,2024-08-25 18:43:46.955667257,9029.279999999999
T005937,2024-09-11,S022,P0062,-1,1821.31,,INR,2024-03-09 22:39:28.194582462,
T005938,2024-08-22,S034,P0018,4,701.92,220.25,INR,2024-01-08 13:40:52.793076515,2587.43
T005939,2024-10-12,S004,P0090,1,1613.62,243.21,INR,2024-02-24 08:38:52.548862457,1370.4099999999999
T005940,2024-12-08,S018,P0006,2,1984.74,116.66,INR,2024-08-02 06:04:33.348136187,3852.82
T005941,2024-09-09,S041,P0009,0,1338.68,40.21,INR,2024-08-19 21:18:41.212931871,-40.21
T005942,2024-02-26,S999,P0011,2,1969.04,206.91,INR,2024-11-11 15:34:32.889285088,3731.17
T005943,2024-03-29,S026,P0095,9,1080.04,122.12,INR,2024-01-23 18:33:28.537867308,9598.24
T005944,2024-11-03,S042,P0002,1,390.8,284.66,INR,2024-12-13 19:54:34.575370550,106.13999999999999
T005945,2024-03-17,S022,P0029,9,433.63,58.09,INR,2024-07-09 12:03:13.309663296,3844.58
T005946,2024-01-27,S047,P0051,7,1489.61,187.95,INR,2024-03-30 15:21:07.598548174,10239.319999999998
T005947,2024-09-13,S033,P0069,3,101.73,259.82,INR,2024-05-13 09:02:11.693522930,45.370000000000005
T005948,2024-05-26,S043,P0023,-1,1357.59,120.85,INR,2024-01-21 07:44:00.489698887,-1478.4399999999998
T005949,2024-12-01,S014,P0100,0,387.42,286.1,INR,2024-02-10 04:24:08.456760645,-286.1
T005950,2024-08-25,S031,P0007,9,1970.3,22.98,INR,2024-11-18 01:50:11.949774265,17709.72
T005951,2024-02-03,S010,P0056,7,409.94,176.08,INR,2024-02-08 15:45:15.899054766,2693.5
T005952,2024-12-11,S999,P0077,-2,1149.68,233.22,INR,2024-01-21 09:09:17.300466061,-2532.58
T005953,2024-04-04,S024,P0062,4,1371.95,60.54,INR,2024-08-06 08:49:35.912332535,5427.26
T005954,2024-05-03,S021,P0074,6,1657.04,17.36,INR,2024-05-19 16:45:21.213075638,9924.88
T005955,2024-05-26,S048,P0100,-1,972.6,23.97,INR,2024-05-28 03:56:27.041760206,-996.57
T005956,2024-01-19,S008,P0080,4,1874.22,95.77,INR,2024-02-13 21:35:34.751627445,7401.11
T005957,2024-06-30,S032,P0015,0,1012.47,66.95,INR,2024-01-17 02:55:18.449227095,-66.95
T005958,2024-02-15,S031,P0053,2,578.91,67.17,INR,2024-11-11 23:47:19.154411554,1090.6499999999999
T005959,2024-05-26,S034,P0043,3,1226.77,137.56,INR,2024-05-22 04:21:14.504356384,3542.75
T005960,2024-05-08,S023,P0083,5,1350.21,25.48,INR,2024-02-10 04:32:20.609482765,6725.570000000001
T005961,2024-10-09,S025,P0085,1,1064.04,298.65,INR,2024-03-14 02:13:51.913885355,765.39
T005962,2024-10-20,S007,P0035,-1,1493.05,,INR,2024-02-07 13:29:08.943059683,
T005963,2024-02-25,S019,P0079,0,899.29,9.09,INR,2024-06-23 12:04:49.351717710,-9.09
T005964,2024-05-13,S007,P0014,5,108.24,207.57,INR,2024-10-20 06:42:04.239371538,333.62999999999994
T005965,2024-05-16,S047,P0093,4,602.62,237.55,INR,2024-05-23 14:56:33.541434288,2172.93
T005966,2024-02-25,S008,P0069,3,1897.22,57.23,INR,2024-08-14 06:17:15.203269720,5634.43
T005967,2024-10-18,S014,P0049,2,1550.12,252.08,INR,2024-09-03 12:54:21.772293329,2848.16
T005968,2024-09-15,S001,P0018,8,460.11,183.53,INR,2024-09-16 21:46:25.705793142,3497.35
T005969,2024-03-10,S013,P0051,2,226.64,246.26,INR,2024-08-09 00:27:00.995906115,207.01999999999998
T005970,2024-05-13,S003,P0001,-2,766.51,215.01,INR,2024-07-21 05:48:39.152917624,-1748.03
T005971,2024-02-08,S028,P0027,3,1688.97,211.39,INR,2024-06-23 14:39:07.070062399,4855.5199999999995
T005972,2024-08-17,S038,P0064,6,301.36,47.47,INR,2024-06-21 20:46:42.374157190,1760.69
T005973,2024-02-14,S999,P0060,5,1132.37,94.74,INR,2024-05-01 12:29:07.138009071,5567.11
T005974,2024-12-25,S015,P0091,9,622.5,,INR,2024-07-03 03:47:12.493627548,
T005975,2024-10-11,S036,P0089,7,1479.88,33.76,INR,2024-06-23 20:32:30.758295298,10325.4
T005976,2024-05-22,S003,P0041,-2,100.78,143.55,INR,2024-04-26 14:10:32.762068748,-345.11
T005977,2024-07-30,S004,P0021,8,626.63,133.6,INR,2024-04-19 22:03:26.168371201,4879.44
T005978,2024-11-28,S005,P0014,3,1390.58,69.58,INR,2024-06-11 19:33:37.800480604,4102.16
T005979,2024-07-21,S050,P0020,0,1138.83,59.92,INR,2024-10-20 02:42:34.063160418,-59.92
T005980,2024-03-04,S026,P0092,3,1579.84,74.21,INR,2024-03-31 09:53:40.814834118,4665.3099999999995
T005981,2024-05-18,S025,P0085,6,399.58,181.53,INR,2024-11-04 13:39:37.593494892,2215.95
T005982,2024-11-03,S010,P0087,3,1108.85,124.49,INR,2024-09-21 05:53:40.872375965,3202.06
T005983,2024-08-23,S008,P0011,5,471.96,,INR,2024-04-05 14:10:26.499920845,
T005984,2024-08-25,S012,P0066,3,1314.52,54.52,INR,2024-01-06 01:06:56.770552874,3889.04
T005985,2024-11-12,S003,P0084,3,349.55,236.21,INR,2024-01-29 00:56:35.029252529,812.44
T005986,2024-11-22,S027,P0024,4,382.52,210.11,INR,2024-11-18 05:56:50.478378773,1319.9699999999998
T005987,2024-12-01,S050,P0089,8,723.59,128.72,INR,2024-10-21 12:40:54.500608444,5660.0
T005988,2024-02-04,S023,P0037,7,863.62,42.66,INR,2024-05-18 13:05:33.951363564,6002.68
T005989,2024-07-17,S040,P0086,8,1047.26,214.41,INR,2024-01-23 12:31:49.073020458,8163.67
T005990,2024-09-27,S033,P0024,1,1203.34,269.65,INR,2024-10-23 01:31:02.118509293,933.6899999999999
